,City,Center,Date,Year,Month,Season,PM1_0,PM2_5,PM10,Temperature_F,Humidity_%,AQI,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
3478,Yangon,WWF-Myanmar,6/22/2020 0:00,2020,June,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37,4,290,0,6
3479,Yangon,WWF-Myanmar,6/23/2020 0:00,2020,June,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37,1,291,0,6
3480,Yangon,WWF-Myanmar,6/24/2020 0:00,2020,June,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37,1,292,0,6
3481,Yangon,WWF-Myanmar,6/25/2020 0:00,2020,June,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37,1,293,0,6
3482,Yangon,WWF-Myanmar,6/26/2020 0:00,2020,June,Hot Season,8.9,12.39,14.12,84.1,74.64,51.61,0,293,0,6
3483,Yangon,WWF-Myanmar,6/27/2020 0:00,2020,June,Hot Season,8.67,12.83,14.49,85.5,71.17,52.54,0,293,0,6
3484,Yangon,WWF-Myanmar,6/28/2020 0:00,2020,June,Hot Season,5.51,7.74,8.86,84.59,73.69,32.25,3,296,0,6
3485,Yangon,WWF-Myanmar,6/29/2020 0:00,2020,June,Hot Season,3.71,5.28,6.24,88.47,66.43,22.0,3,299,0,6
3486,Yangon,WWF-Myanmar,6/30/2020 0:00,2020,June,Hot Season,3.69,5.24,6.22,89.03,64.87,21.83,0,299,0,6
3487,Yangon,WWF-Myanmar,7/1/2020 0:00,2020,July,Rainy Season,4.31,6.13,7.37,86.77,70.13,25.54,0,299,0,6
3488,Yangon,WWF-Myanmar,7/2/2020 0:00,2020,July,Rainy Season,4.88,7.27,9.23,88.61,66.84,30.29,5,304,0,6
3489,Yangon,WWF-Myanmar,7/3/2020 0:00,2020,July,Rainy Season,3.8,5.66,7.16,87.18,68.09,23.58,0,304,0,6
3490,Yangon,WWF-Myanmar,7/4/2020 0:00,2020,July,Rainy Season,4.97,7.1,8.42,84.64,72.44,29.58,2,306,0,6
3491,Yangon,WWF-Myanmar,7/5/2020 0:00,2020,July,Rainy Season,3.51,5.26,6.7,86.77,68.25,21.92,7,313,0,6
3492,Yangon,WWF-Myanmar,7/6/2020 0:00,2020,July,Rainy Season,8.14,11.58,13.61,85.44,71.76,48.25,0,313,0,6
3493,Yangon,WWF-Myanmar,7/7/2020 0:00,2020,July,Rainy Season,7.45,10.59,12.36,88.35,68.22,44.13,3,316,0,6
3494,Yangon,WWF-Myanmar,7/8/2020 0:00,2020,July,Rainy Season,7.16,9.85,11.19,87.9,69.41,41.04,0,316,0,6
3495,Yangon,WWF-Myanmar,7/9/2020 0:00,2020,July,Rainy Season,4.6,6.61,7.74,90.05,62.79,27.54,2,318,0,6
3496,Yangon,WWF-Myanmar,7/10/2020 0:00,2020,July,Rainy Season,3.72,5.33,6.49,90.38,64.27,22.21,3,321,0,6
3497,Yangon,WWF-Myanmar,7/11/2020 0:00,2020,July,Rainy Season,4.34,6.24,7.42,89.32,64.85,26.0,5,326,0,6
3498,Yangon,WWF-Myanmar,7/12/2020 0:00,2020,July,Rainy Season,4.94,6.88,8.07,87.53,69.48,28.67,4,330,0,6
3499,Yangon,WWF-Myanmar,7/13/2020 0:00,2020,July,Rainy Season,3.27,4.52,5.26,85.96,69.89,18.83,1,331,0,6
3500,Yangon,WWF-Myanmar,7/14/2020 0:00,2020,July,Rainy Season,3.3,4.59,5.33,85.31,70.21,19.13,5,336,0,6
3501,Yangon,WWF-Myanmar,7/15/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,337,0,6
3502,Yangon,WWF-Myanmar,7/16/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,337,0,6
3503,Yangon,WWF-Myanmar,7/17/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,339,0,6
3504,Yangon,WWF-Myanmar,7/18/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,339,0,6
3505,Yangon,WWF-Myanmar,7/19/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,341,0,6
3506,Yangon,WWF-Myanmar,7/20/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,341,0,6
3507,Yangon,WWF-Myanmar,7/21/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,341,0,6
3508,Yangon,WWF-Myanmar,7/22/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,341,0,6
3509,Yangon,WWF-Myanmar,7/23/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,343,0,6
3510,Yangon,WWF-Myanmar,7/24/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,343,0,6
3511,Yangon,WWF-Myanmar,7/25/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,3,346,0,6
3512,Yangon,WWF-Myanmar,7/26/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,3,349,0,6
3513,Yangon,WWF-Myanmar,7/27/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,350,0,6
3514,Yangon,WWF-Myanmar,7/28/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,350,0,6
3515,Yangon,WWF-Myanmar,7/29/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,351,0,6
3516,Yangon,WWF-Myanmar,7/30/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,353,0,6
3517,Yangon,WWF-Myanmar,7/31/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,353,0,6
3518,Yangon,WWF-Myanmar,8/1/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,353,0,6
3519,Yangon,WWF-Myanmar,8/2/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,353,0,6
3520,Yangon,WWF-Myanmar,8/3/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,353,0,6
3521,Yangon,WWF-Myanmar,8/4/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,355,0,6
3522,Yangon,WWF-Myanmar,8/5/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,356,0,6
3523,Yangon,WWF-Myanmar,8/6/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,357,0,6
3524,Yangon,WWF-Myanmar,8/7/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,359,0,6
3525,Yangon,WWF-Myanmar,8/8/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,359,0,6
3526,Yangon,WWF-Myanmar,8/9/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,359,0,6
3527,Yangon,WWF-Myanmar,8/10/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,360,0,6
3528,Yangon,WWF-Myanmar,8/11/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,360,0,6
3529,Yangon,WWF-Myanmar,8/12/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,360,0,6
3530,Yangon,WWF-Myanmar,8/13/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,361,0,6
3531,Yangon,WWF-Myanmar,8/14/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,361,0,6
3532,Yangon,WWF-Myanmar,8/15/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,8,369,0,6
3533,Yangon,WWF-Myanmar,8/16/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,5,374,0,6
3534,Yangon,WWF-Myanmar,8/17/2020 0:00,2020,August,Rainy Season,15.19,22.32,26.46,85.48,73.89,72.49,1,375,0,6
3535,Yangon,WWF-Myanmar,8/18/2020 0:00,2020,August,Rainy Season,12.7,18.68,21.54,85.44,72.34,64.84,0,375,0,6
3536,Yangon,WWF-Myanmar,8/19/2020 0:00,2020,August,Rainy Season,8.4,12.38,14.3,84.95,71.41,51.59,4,379,0,6
3537,Yangon,WWF-Myanmar,8/20/2020 0:00,2020,August,Rainy Season,8.17,11.58,13.2,85.69,71.29,48.25,17,396,0,6
3538,Yangon,WWF-Myanmar,8/21/2020 0:00,2020,August,Rainy Season,7.86,11.45,13.51,86.08,70.18,47.71,13,409,0,6
3539,Yangon,WWF-Myanmar,8/22/2020 0:00,2020,August,Rainy Season,8.95,13.13,15.05,85.51,72.74,53.17,26,435,0,6
3540,Yangon,WWF-Myanmar,8/23/2020 0:00,2020,August,Rainy Season,10.03,14.71,16.82,86.38,67.27,56.49,9,444,0,6
3541,Yangon,WWF-Myanmar,8/24/2020 0:00,2020,August,Rainy Season,11.85,17.3,20.0,85.23,70.51,61.94,19,463,0,6
3542,Yangon,WWF-Myanmar,8/25/2020 0:00,2020,August,Rainy Season,27.46,42.08,48.52,86.78,74.2,117.2,11,474,0,6
3543,Yangon,WWF-Myanmar,8/26/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,30,504,0,6
3544,Yangon,WWF-Myanmar,8/27/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,76,580,0,6
3545,Yangon,WWF-Myanmar,8/28/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,48,628,0,6
3546,Yangon,WWF-Myanmar,8/29/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,28,656,0,6
3547,Yangon,WWF-Myanmar,8/30/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,93,749,0,6
3548,Yangon,WWF-Myanmar,8/31/2020 0:00,2020,August,Rainy Season,11.4,16.65,18.96,87.72,69.25,60.57,26,775,0,6
3549,Yangon,WWF-Myanmar,9/1/2020 0:00,2020,September,Rainy Season,14.14,20.66,23.14,89.05,68.76,69.0,112,887,0,6
3550,Yangon,WWF-Myanmar,9/2/2020 0:00,2020,September,Rainy Season,8.8,12.55,14.1,88.2,67.08,51.95,51,938,0,6
3551,Yangon,WWF-Myanmar,9/3/2020 0:00,2020,September,Rainy Season,8.85,12.77,14.57,89.88,64.81,52.41,120,1058,0,6
3552,Yangon,WWF-Myanmar,9/4/2020 0:00,2020,September,Rainy Season,7.46,10.6,12.0,91.76,62.05,44.17,75,1133,1,7
3553,Yangon,WWF-Myanmar,9/5/2020 0:00,2020,September,Rainy Season,8.07,11.38,12.83,90.21,66.6,47.42,83,1216,0,7
3554,Yangon,WWF-Myanmar,9/6/2020 0:00,2020,September,Rainy Season,3.37,4.74,5.44,91.47,62.71,19.75,103,1319,1,8
3555,Yangon,WWF-Myanmar,9/7/2020 0:00,2020,September,Rainy Season,4.61,6.33,7.2,88.21,69.13,26.38,145,1464,0,8
3556,Yangon,WWF-Myanmar,9/8/2020 0:00,2020,September,Rainy Season,4.55,6.38,7.29,87.44,66.85,26.58,146,1610,0,8
3557,Yangon,WWF-Myanmar,9/9/2020 0:00,2020,September,Rainy Season,4.23,5.89,6.69,89.15,64.1,24.54,197,1807,4,12
3558,Yangon,WWF-Myanmar,9/10/2020 0:00,2020,September,Rainy Season,5.32,7.5,8.62,90.65,62.92,31.25,202,2009,2,14
3559,Yangon,WWF-Myanmar,9/11/2020 0:00,2020,September,Rainy Season,5.85,8.38,9.88,89.08,67.4,34.92,256,2265,0,14
3560,Yangon,WWF-Myanmar,9/12/2020 0:00,2020,September,Rainy Season,8.66,12.18,13.91,87.71,69.21,51.17,180,2445,0,14
3561,Yangon,WWF-Myanmar,9/13/2020 0:00,2020,September,Rainy Season,3.83,5.58,6.65,88.88,68.25,23.25,351,2796,2,16
3562,Yangon,WWF-Myanmar,9/14/2020 0:00,2020,September,Rainy Season,6.54,9.28,10.67,89.12,68.0,38.67,219,3015,8,24
3563,Yangon,WWF-Myanmar,9/15/2020 0:00,2020,September,Rainy Season,3.43,4.84,5.64,90.48,62.39,20.17,284,3299,8,32
3564,Yangon,WWF-Myanmar,9/16/2020 0:00,2020,September,Rainy Season,4.53,6.48,7.61,89.79,63.87,27.0,337,3636,7,39
3565,Yangon,WWF-Myanmar,9/17/2020 0:00,2020,September,Rainy Season,3.46,5.01,6.01,90.79,62.92,20.88,258,3894,7,46
3566,Yangon,WWF-Myanmar,9/18/2020 0:00,2020,September,Rainy Season,9.33,12.99,14.47,89.83,66.51,52.87,405,4299,15,61
3567,Yangon,WWF-Myanmar,9/19/2020 0:00,2020,September,Rainy Season,4.22,5.9,6.57,86.0,70.67,24.58,322,4621,14,75
3568,Yangon,WWF-Myanmar,9/20/2020 0:00,2020,September,Rainy Season,3.08,4.94,6.83,85.57,71.95,20.58,642,5263,6,81
3569,Yangon,WWF-Myanmar,9/21/2020 0:00,2020,September,Rainy Season,4.79,7.45,9.64,85.5,72.41,31.04,542,5805,13,94
3570,Yangon,WWF-Myanmar,9/22/2020 0:00,2020,September,Rainy Season,5.12,7.29,8.47,85.71,71.96,30.38,666,6471,6,100
3571,Yangon,WWF-Myanmar,9/23/2020 0:00,2020,September,Rainy Season,4.4,6.17,7.17,87.16,68.42,25.71,488,6959,16,116
3572,Yangon,WWF-Myanmar,9/24/2020 0:00,2020,September,Rainy Season,2.56,3.71,4.39,86.25,69.89,15.46,868,7827,14,130
3573,Yangon,WWF-Myanmar,9/25/2020 0:00,2020,September,Rainy Season,4.58,7.04,8.36,86.9,68.04,29.33,688,8515,25,155
3574,Yangon,WWF-Myanmar,9/26/2020 0:00,2020,September,Rainy Season,3.78,5.84,7.28,88.96,64.71,24.33,597,9112,19,174
3575,Yangon,WWF-Myanmar,9/27/2020 0:00,2020,September,Rainy Season,4.57,7.0,8.48,90.26,62.11,29.17,879,9991,24,198
3576,Yangon,WWF-Myanmar,9/28/2020 0:00,2020,September,Rainy Season,6.87,9.57,10.77,88.23,67.41,39.88,743,10734,28,226
3577,Yangon,WWF-Myanmar,9/29/2020 0:00,2020,September,Rainy Season,3.29,4.68,5.34,86.78,69.38,19.5,897,11631,30,256
3578,Yangon,WWF-Myanmar,9/30/2020 0:00,2020,September,Rainy Season,5.16,7.67,9.14,86.23,70.88,31.96,794,12425,28,284
3579,Yangon,WWF-Myanmar,10/1/2020 0:00,2020,October,Rainy Season,7.9,11.6,13.17,86.29,70.02,48.33,948,13373,26,310
3580,Yangon,WWF-Myanmar,10/2/2020 0:00,2020,October,Rainy Season,10.33,15.34,17.39,86.22,71.45,57.81,1010,14383,11,321
3581,Yangon,WWF-Myanmar,10/3/2020 0:00,2020,October,Rainy Season,10.35,15.47,17.06,87.35,69.25,58.09,1142,15525,32,353
3582,Yangon,WWF-Myanmar,10/4/2020 0:00,2020,October,Rainy Season,12.38,18.48,20.54,86.13,70.37,64.42,978,16503,18,371
3583,Yangon,WWF-Myanmar,10/5/2020 0:00,2020,October,Rainy Season,13.6,20.13,22.79,88.56,67.08,67.89,1291,17794,41,412
3584,Yangon,WWF-Myanmar,10/6/2020 0:00,2020,October,Rainy Season,19.41,29.02,34.5,88.59,65.73,86.58,987,18781,32,444
3585,Yangon,WWF-Myanmar,10/7/2020 0:00,2020,October,Rainy Season,12.85,18.65,20.81,89.04,65.89,64.77,1252,20033,27,471
3586,Yangon,WWF-Myanmar,10/8/2020 0:00,2020,October,Rainy Season,12.87,18.42,20.71,87.3,68.61,64.29,1400,21433,39,510
3587,Yangon,WWF-Myanmar,10/9/2020 0:00,2020,October,Rainy Season,10.86,18.45,17.05,87.53,66.8,64.35,1012,22445,25,535
3588,Yangon,WWF-Myanmar,10/10/2020 0:00,2020,October,Rainy Season,10.05,14.76,16.13,89.23,57.91,56.59,1461,23906,31,566
3589,Yangon,WWF-Myanmar,10/11/2020 0:00,2020,October,Rainy Season,8.0,11.42,12.55,89.81,60.02,47.58,2158,26064,32,598
3590,Yangon,WWF-Myanmar,10/12/2020 0:00,2020,October,Rainy Season,5.96,8.67,9.92,88.73,64.4,36.13,1910,27974,48,646
3591,Yangon,WWF-Myanmar,10/13/2020 0:00,2020,October,Rainy Season,5.33,7.55,8.4,87.68,65.83,31.46,1340,29314,18,664
3592,Yangon,WWF-Myanmar,10/14/2020 0:00,2020,October,Rainy Season,5.64,8.09,9.04,87.8,66.04,33.71,1123,30437,29,693
3593,Yangon,WWF-Myanmar,10/15/2020 0:00,2020,October,Rainy Season,7.72,11.04,12.37,89.88,63.08,46.0,888,31325,39,732
3594,Yangon,WWF-Myanmar,10/16/2020 0:00,2020,October,Rainy Season,10.05,14.28,16.22,88.35,67.57,55.58,1026,32351,33,765
3595,Yangon,WWF-Myanmar,10/17/2020 0:00,2020,October,Rainy Season,7.52,10.41,11.57,86.43,70.3,43.38,1137,33488,34,799
3596,Yangon,WWF-Myanmar,10/18/2020 0:00,2020,October,Rainy Season,6.45,9.07,10.09,88.66,59.1,37.79,1387,34875,39,838
3597,Yangon,WWF-Myanmar,10/19/2020 0:00,2020,October,Rainy Season,1.79,2.63,3.16,85.65,64.7,10.96,1150,36025,42,880
3598,Yangon,WWF-Myanmar,10/20/2020 0:00,2020,October,Rainy Season,4.17,5.94,6.86,83.95,72.68,24.75,1180,37205,34,914
3599,Yangon,WWF-Myanmar,10/21/2020 0:00,2020,October,Rainy Season,3.43,4.64,5.24,87.07,64.11,19.33,1297,38502,31,945
3600,Yangon,WWF-Myanmar,10/22/2020 0:00,2020,October,Rainy Season,5.59,7.81,8.78,88.82,61.89,32.54,1194,39696,27,972
3601,Yangon,WWF-Myanmar,10/23/2020 0:00,2020,October,Rainy Season,6.34,8.86,9.9,88.79,63.59,36.92,1312,41008,33,1005
3602,Yangon,WWF-Myanmar,10/24/2020 0:00,2020,October,Rainy Season,13.48,18.69,20.01,88.29,66.3,64.86,1357,42365,33,1038
3603,Yangon,WWF-Myanmar,10/25/2020 0:00,2020,October,Rainy Season,12.22,17.43,19.23,89.94,61.65,62.21,1423,43788,28,1066
3604,Yangon,WWF-Myanmar,10/26/2020 0:00,2020,October,Rainy Season,11.34,16.14,17.72,88.64,65.07,59.5,986,44774,29,1095
3605,Yangon,WWF-Myanmar,10/27/2020 0:00,2020,October,Rainy Season,12.32,17.38,19.1,87.87,66.3,62.1,1426,46200,27,1122
3606,Yangon,WWF-Myanmar,10/28/2020 0:00,2020,October,Rainy Season,12.99,29.36,20.2,87.76,65.59,87.3,1466,47666,25,1147
3607,Yangon,WWF-Myanmar,10/29/2020 0:00,2020,October,Rainy Season,13.55,19.3,21.83,88.63,63.62,66.14,1406,49072,25,1172
3608,Yangon,WWF-Myanmar,10/30/2020 0:00,2020,October,Rainy Season,7.78,10.91,12.13,86.03,67.37,45.46,1331,50403,27,1199
3609,Yangon,WWF-Myanmar,10/31/2020 0:00,2020,October,Rainy Season,14.41,20.54,22.53,85.7,70.89,68.75,1093,51496,20,1219
3610,Yangon,Yangon-HO,10/20/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,181,0,6
3611,Yangon,Yangon-HO,10/21/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,182,0,6
3612,Yangon,Yangon-HO,10/22/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,184,0,6
3613,Yangon,Yangon-HO,10/23/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,4,188,0,6
3614,Yangon,Yangon-HO,10/24/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,3,191,0,6
3615,Yangon,Yangon-HO,10/25/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,193,0,6
3616,Yangon,Yangon-HO,10/26/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,6,199,0,6
3617,Yangon,Yangon-HO,10/27/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,199,0,6
3618,Yangon,Yangon-HO,10/28/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,201,0,6
3619,Yangon,Yangon-HO,10/29/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,201,0,6
3620,Yangon,Yangon-HO,10/30/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,201,0,6
3621,Yangon,Yangon-HO,10/31/2019 0:00,2019,October,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,5,206,0,6
3622,Yangon,Yangon-HO,11/1/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,206,0,6
3623,Yangon,Yangon-HO,11/2/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,206,0,6
3624,Yangon,Yangon-HO,11/3/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,206,0,6
3625,Yangon,Yangon-HO,11/4/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,18,224,0,6
3626,Yangon,Yangon-HO,11/5/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,224,0,6
3627,Yangon,Yangon-HO,11/6/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,224,0,6
3628,Yangon,Yangon-HO,11/7/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,4,228,0,6
3629,Yangon,Yangon-HO,11/8/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,5,233,0,6
3630,Yangon,Yangon-HO,11/9/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,1,234,0,6
3631,Yangon,Yangon-HO,11/10/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,2,236,0,6
3632,Yangon,Yangon-HO,11/11/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,236,0,6
3633,Yangon,Yangon-HO,11/12/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,4,240,0,6
3634,Yangon,Yangon-HO,11/13/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,2,242,0,6
3635,Yangon,Yangon-HO,11/14/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,2,244,0,6
3636,Yangon,Yangon-HO,11/15/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,2,246,0,6
3637,Yangon,Yangon-HO,11/16/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,2,248,0,6
3638,Yangon,Yangon-HO,11/17/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,13,261,0,6
3639,Yangon,Yangon-HO,11/18/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,261,0,6
3640,Yangon,Yangon-HO,11/19/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,261,0,6
3641,Yangon,Yangon-HO,11/20/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,1,262,0,6
3642,Yangon,Yangon-HO,11/21/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,262,0,6
3643,Yangon,Yangon-HO,11/22/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,262,0,6
3644,Yangon,Yangon-HO,11/23/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,1,263,0,6
3645,Yangon,Yangon-HO,11/24/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,23,286,0,6
3646,Yangon,Yangon-HO,11/25/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,286,0,6
3647,Yangon,Yangon-HO,11/26/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,286,0,6
3648,Yangon,Yangon-HO,11/27/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,4,290,0,6
3649,Yangon,Yangon-HO,11/28/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,1,291,0,6
3650,Yangon,Yangon-HO,11/29/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,1,292,0,6
3651,Yangon,Yangon-HO,11/30/2019 0:00,2019,November,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,1,293,0,6
3652,Yangon,Yangon-HO,12/1/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,293,0,6
3653,Yangon,Yangon-HO,12/2/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,293,0,6
3654,Yangon,Yangon-HO,12/3/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,3,296,0,6
3655,Yangon,Yangon-HO,12/4/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,3,299,0,6
3656,Yangon,Yangon-HO,12/5/2019 0:00,2019,December,Cool Season,34.71,52.97,65.98,79.17,42.67,144.02,0,299,0,6
3657,Yangon,Yangon-HO,12/6/2019 0:00,2019,December,Cool Season,20.42,31.65,35.24,79.75,37.5,92.11,0,299,0,6
3658,Yangon,Yangon-HO,12/7/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,5,304,0,6
3659,Yangon,Yangon-HO,12/8/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,0,304,0,6
3660,Yangon,Yangon-HO,12/9/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,2,306,0,6
3661,Yangon,Yangon-HO,12/10/2019 0:00,2019,December,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37,7,313,0,6
3662,Yangon,Yangon-HO,12/11/2019 0:00,2019,December,Cool Season,61.32,94.5,101.56,77.79,55.17,171.14,0,313,0,6
3663,Yangon,Yangon-HO,12/12/2019 0:00,2019,December,Cool Season,68.54,109.12,116.35,79.41,54.35,178.69,3,316,0,6
3664,Yangon,Yangon-HO,12/13/2019 0:00,2019,December,Cool Season,54.45,86.44,93.28,81.47,49.9,166.98,0,316,0,6
3665,Yangon,Yangon-HO,12/14/2019 0:00,2019,December,Cool Season,49.0,78.14,86.46,82.2,49.79,162.69,2,318,0,6
3666,Yangon,Yangon-HO,12/15/2019 0:00,2019,December,Cool Season,38.16,59.66,69.73,83.06,46.1,153.15,3,321,0,6
3667,Yangon,Yangon-HO,12/16/2019 0:00,2019,December,Cool Season,32.26,51.48,61.16,85.64,42.63,140.35,5,326,0,6
3668,Yangon,Yangon-HO,12/17/2019 0:00,2019,December,Cool Season,22.43,34.32,40.68,83.0,41.4,97.73,4,330,0,6
